,GEOID,Agency No.,geodesic_distance_miles,estimated_road_distance_miles,distance_meters,distance_text,drive_time_seconds,total_traveltime,drive_time_text,road_factor,average_speed_mph,status,Latitude,Longitude,TRACT_LAT_COL,TRACT_LNG_COL,County
915,37183053715.0,Raleigh Church of Christ,6.891,8.614,13863.462,8.6 mi,1034,17.233,17 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
916,37183053715.0,The Rock Church,5.474,6.842,11011.131,6.8 mi,821,13.683,14 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
917,37183053715.0,Regeneration Temple,4.22,5.275,8489.29,5.3 mi,633,10.55,11 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
918,37183053715.0,Redeeming Love Missionary Baptist Church,9.161,11.451,18428.946,11.5 mi,1374,22.9,23 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
919,37183053715.0,Historic Oak View Park,8.487,10.609,17073.614,10.6 mi,1273,21.217,21 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
920,37183053715.0,Poe Center for Health Ed.,7.584,9.481,15257.489,9.5 mi,1138,18.967,19 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
921,37183053715.0,New Hope Baptist Church,5.428,6.785,10919.623,6.8 mi,814,13.567,14 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
922,37183053715.0,Wake County Public Health,7.452,9.315,14990.326,9.3 mi,1118,18.633,19 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
923,37183053715.0,Peach Road Community Center,8.486,10.607,17071.098,10.6 mi,1273,21.217,21 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
924,37183053715.0,Wake County Northern Regional Center,11.425,14.281,22983.434,14.3 mi,1714,28.567,29 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
925,37183053715.0,Wendell Parks and Recreation,17.054,21.318,34307.807,21.3 mi,2558,42.633,43 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
926,37183053715.0,Beech Bluff County Park,19.316,24.145,38857.851,24.1 mi,2897,48.283,48 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
927,37183053715.0,Wakefield Missionary Baptist,19.728,24.66,39686.556,24.7 mi,2959,49.317,49 mins,1.25,30,ESTIMATED,,,35.864925,-78.668389,183
928,37183053422.0,Fuquay-Varina Growers Market,13.389,16.736,26934.344,16.7 mi,2008,33.467,33 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
929,37183053422.0,Pine Acres Community Center,13.458,16.823,27073.715,16.8 mi,2019,33.65,34 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
930,37183053422.0,Sherrill’s University of Cosmetology,13.765,17.206,27690.39,17.2 mi,2065,34.417,34 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
931,37183053422.0,Raleigh Church of Christ,6.019,7.524,12108.374,7.5 mi,903,15.05,15 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
932,37183053422.0,The Rock Church,13.84,17.3,27842.003,17.3 mi,2076,34.6,35 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
933,37183053422.0,Regeneration Temple,13.517,16.896,27191.025,16.9 mi,2027,33.783,34 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
934,37183053422.0,Redeeming Love Missionary Baptist Church,13.592,16.99,27343.004,17.0 mi,2039,33.983,34 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
935,37183053422.0,Historic Oak View Park,14.488,18.111,29146.207,18.1 mi,2173,36.217,36 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
936,37183053422.0,Poe Center for Health Ed.,13.812,17.265,27785.427,17.3 mi,2072,34.533,35 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
937,37183053422.0,New Hope Baptist Church,15.002,18.753,30179.942,18.8 mi,2250,37.5,38 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
938,37183053422.0,Wake County Public Health,13.661,17.076,27480.731,17.1 mi,2049,34.15,34 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
939,37183053422.0,Peach Road Community Center,10.128,12.661,20375.268,12.7 mi,1519,25.317,25 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
940,37183053422.0,Wake County Northern Regional Center,22.287,27.859,44834.655,27.9 mi,3343,55.717,56 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
941,37183053422.0,Wendell Parks and Recreation,25.158,31.447,50609.512,31.4 mi,3774,62.9,1 hr 3 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
942,37183053422.0,Beech Bluff County Park,15.743,19.678,31669.155,19.7 mi,2361,39.35,39 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
943,37183053422.0,Wakefield Missionary Baptist,29.049,36.312,58438.111,36.3 mi,4357,72.617,1 hr 13 mins,1.25,30,ESTIMATED,,,35.777557,-78.830216,183
944,37183053506.0,Fuquay-Varina Growers Market,12.265,15.331,24672.334,15.3 mi,1840,30.667,31 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
945,37183053506.0,Pine Acres Community Center,12.329,15.412,24802.512,15.4 mi,1849,30.817,31 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
946,37183053506.0,Sherrill’s University of Cosmetology,10.886,13.608,21899.887,13.6 mi,1633,27.217,27 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
947,37183053506.0,Raleigh Church of Christ,3.075,3.843,6185.491,3.8 mi,461,7.683,8 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
948,37183053506.0,The Rock Church,11.175,13.969,22480.351,14.0 mi,1676,27.933,28 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
949,37183053506.0,Regeneration Temple,11.096,13.869,22320.727,13.9 mi,1664,27.733,28 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
950,37183053506.0,Redeeming Love Missionary Baptist Church,10.387,12.984,20895.482,13.0 mi,1558,25.967,26 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
951,37183053506.0,Historic Oak View Park,11.4,14.25,22933.904,14.3 mi,1710,28.5,28 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
952,37183053506.0,Poe Center for Health Ed.,10.786,13.482,21697.024,13.5 mi,1618,26.967,27 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
953,37183053506.0,New Hope Baptist Church,12.548,15.685,25242.026,15.7 mi,1882,31.367,31 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
954,37183053506.0,Wake County Public Health,10.64,13.3,21404.811,13.3 mi,1596,26.6,27 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
955,37183053506.0,Peach Road Community Center,6.868,8.585,13816.004,8.6 mi,1030,17.167,17 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
956,37183053506.0,Wake County Northern Regional Center,20.645,25.806,41530.563,25.8 mi,3097,51.617,52 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
957,37183053506.0,Wendell Parks and Recreation,22.109,27.637,44476.748,27.6 mi,3316,55.267,55 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
958,37183053506.0,Beech Bluff County Park,13.303,16.629,26761.373,16.6 mi,1995,33.25,33 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
959,37183053506.0,Wakefield Missionary Baptist,26.2,32.75,52705.635,32.7 mi,3930,65.5,1 hr 6 mins,1.25,30,ESTIMATED,,,35.761645,-78.774991,183
960,37183051501.0,Fuquay-Varina Growers Market,17.895,22.369,35999.572,22.4 mi,2684,44.733,45 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
961,37183051501.0,Pine Acres Community Center,17.95,22.437,36109.082,22.4 mi,2692,44.867,45 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
962,37183051501.0,Sherrill’s University of Cosmetology,5.32,6.65,10702.075,6.6 mi,798,13.3,13 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
963,37183051501.0,Raleigh Church of Christ,4.266,5.332,8581.345,5.3 mi,640,10.667,11 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
964,37183051501.0,The Rock Church,4.856,6.071,9769.583,6.1 mi,728,12.133,12 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
965,37183051501.0,Regeneration Temple,4.282,5.353,8614.283,5.4 mi,642,10.7,11 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
966,37183051501.0,Redeeming Love Missionary Baptist Church,7.039,8.798,14159.354,8.8 mi,1056,17.6,18 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
967,37183051501.0,Historic Oak View Park,6.86,8.576,13800.974,8.6 mi,1029,17.15,17 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
968,37183051501.0,Poe Center for Health Ed.,5.966,7.458,12001.895,7.5 mi,895,14.917,15 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
969,37183051501.0,New Hope Baptist Church,5.769,7.212,11605.806,7.2 mi,865,14.417,14 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
970,37183051501.0,Wake County Public Health,5.811,7.263,11689.089,7.3 mi,872,14.533,15 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
971,37183051501.0,Peach Road Community Center,5.711,7.139,11489.158,7.1 mi,857,14.283,14 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
972,37183051501.0,Wake County Northern Regional Center,13.676,17.095,27511.736,17.1 mi,2051,34.183,34 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
973,37183051501.0,Wendell Parks and Recreation,16.701,20.877,33597.511,20.9 mi,2505,41.75,42 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
974,37183051501.0,Beech Bluff County Park,16.452,20.566,33097.063,20.6 mi,2468,41.133,41 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
975,37183051501.0,Wakefield Missionary Baptist,20.066,25.082,40365.825,25.1 mi,3010,50.167,50 mins,1.25,30,ESTIMATED,,,35.823595,-78.675141,183
976,37183051000.0,Fuquay-Varina Growers Market,15.672,19.59,31527.297,19.6 mi,2351,39.183,39 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
977,37183051000.0,Pine Acres Community Center,15.719,19.649,31621.691,19.6 mi,2358,39.3,39 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
978,37183051000.0,Sherrill’s University of Cosmetology,3.955,4.943,7955.555,4.9 mi,593,9.883,10 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
979,37183051000.0,Raleigh Church of Christ,3.973,4.966,7991.707,5.0 mi,596,9.933,10 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
980,37183051000.0,The Rock Church,4.568,5.71,9189.564,5.7 mi,685,11.417,11 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
981,37183051000.0,Regeneration Temple,5.063,6.329,10186.002,6.3 mi,760,12.667,13 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
982,37183051000.0,Redeeming Love Missionary Baptist Church,4.0,5.001,8047.529,5.0 mi,600,10.0,10 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
983,37183051000.0,Historic Oak View Park,4.521,5.651,9094.587,5.7 mi,678,11.3,11 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
984,37183051000.0,Poe Center for Health Ed.,3.826,4.783,7696.83,4.8 mi,574,9.567,10 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
985,37183051000.0,New Hope Baptist Church,6.271,7.838,12614.277,7.8 mi,941,15.683,16 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
986,37183051000.0,Wake County Public Health,3.676,4.595,7394.98,4.6 mi,551,9.183,9 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
987,37183051000.0,Peach Road Community Center,2.424,3.029,4875.491,3.0 mi,364,6.067,6 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
988,37183051000.0,Wake County Northern Regional Center,15.472,19.34,31124.487,19.3 mi,2321,38.683,39 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
989,37183051000.0,Wendell Parks and Recreation,15.172,18.966,30522.024,19.0 mi,2276,37.933,38 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
990,37183051000.0,Beech Bluff County Park,13.361,16.702,26878.733,16.7 mi,2004,33.4,33 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
991,37183051000.0,Wakefield Missionary Baptist,19.232,24.04,38688.554,24.0 mi,2885,48.083,48 mins,1.25,30,ESTIMATED,,,35.77761,-78.652048,183
992,37183052801.0,Fuquay-Varina Growers Market,12.049,15.061,24238.352,15.1 mi,1807,30.117,30 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
993,37183052801.0,Pine Acres Community Center,12.074,15.092,24289.018,15.1 mi,1811,30.183,30 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
994,37183052801.0,Sherrill’s University of Cosmetology,7.792,9.74,15675.499,9.7 mi,1169,19.483,19 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
995,37183052801.0,Raleigh Church of Christ,7.919,9.898,15929.603,9.9 mi,1188,19.8,20 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
996,37183052801.0,The Rock Church,9.193,11.491,18492.646,11.5 mi,1379,22.983,23 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
997,37183052801.0,Regeneration Temple,10.333,12.916,20786.355,12.9 mi,1550,25.833,26 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
998,37183052801.0,Redeeming Love Missionary Baptist Church,4.559,5.699,9171.005,5.7 mi,684,11.4,11 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
999,37183052801.0,Historic Oak View Park,6.384,7.98,12842.207,8.0 mi,958,15.967,16 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
1000,37183052801.0,Poe Center for Health Ed.,6.649,8.311,13375.307,8.3 mi,997,16.617,17 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
1001,37183052801.0,New Hope Baptist Church,11.016,13.769,22159.751,13.8 mi,1652,27.533,28 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
1002,37183052801.0,Wake County Public Health,6.639,8.299,13355.198,8.3 mi,996,16.6,17 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
1003,37183052801.0,Peach Road Community Center,3.91,4.888,7865.802,4.9 mi,587,9.783,10 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
1004,37183052801.0,Wake County Northern Regional Center,20.439,25.548,41116.221,25.5 mi,3066,51.1,51 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
1005,37183052801.0,Wendell Parks and Recreation,15.265,19.081,30707.736,19.1 mi,2290,38.167,38 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
1006,37183052801.0,Beech Bluff County Park,7.768,9.71,15626.965,9.7 mi,1165,19.417,19 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
1007,37183052801.0,Wakefield Missionary Baptist,20.279,25.349,40795.553,25.3 mi,3042,50.7,51 mins,1.25,30,ESTIMATED,,,35.690131,-78.628673,183
1008,37183052602.0,Fuquay-Varina Growers Market,20.147,25.184,40529.324,25.2 mi,3022,50.367,50 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1009,37183052602.0,Pine Acres Community Center,20.198,25.247,40631.319,25.2 mi,3030,50.5,50 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1010,37183052602.0,Sherrill’s University of Cosmetology,4.142,5.178,8332.976,5.2 mi,621,10.35,10 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1011,37183052602.0,Raleigh Church of Christ,6.878,8.598,13837.209,8.6 mi,1032,17.2,17 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1012,37183052602.0,The Rock Church,3.009,3.761,6053.246,3.8 mi,451,7.517,8 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1013,37183052602.0,Regeneration Temple,1.855,2.318,3730.948,2.3 mi,278,4.633,5 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1014,37183052602.0,Redeeming Love Missionary Baptist Church,6.994,8.742,14069.618,8.7 mi,1049,17.483,17 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1015,37183052602.0,Historic Oak View Park,6.116,7.645,12303.545,7.6 mi,917,15.283,15 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1016,37183052602.0,Poe Center for Health Ed.,5.232,6.539,10524.171,6.5 mi,785,13.083,13 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1017,37183052602.0,New Hope Baptist Church,3.252,4.065,6541.576,4.1 mi,488,8.133,8 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1018,37183052602.0,Wake County Public Health,5.11,6.388,10280.624,6.4 mi,767,12.783,13 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1019,37183052602.0,Peach Road Community Center,7.074,8.842,14230.527,8.8 mi,1061,17.683,18 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1020,37183052602.0,Wake County Northern Regional Center,11.109,13.887,22348.687,13.9 mi,1666,27.767,28 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1021,37183052602.0,Wendell Parks and Recreation,14.721,18.401,29613.511,18.4 mi,2208,36.8,37 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1022,37183052602.0,Beech Bluff County Park,18.011,22.514,36232.73,22.5 mi,2702,45.033,45 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1023,37183052602.0,Wakefield Missionary Baptist,17.684,22.105,35574.518,22.1 mi,2653,44.217,44 mins,1.25,30,ESTIMATED,,,35.843476,-78.633184,183
1024,37183050700.0,Fuquay-Varina Growers Market,16.455,20.569,33101.819,20.6 mi,2468,41.133,41 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1025,37183050700.0,Pine Acres Community Center,16.497,20.621,33185.767,20.6 mi,2474,41.233,41 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1026,37183050700.0,Sherrill’s University of Cosmetology,2.566,3.207,5161.926,3.2 mi,385,6.417,6 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1027,37183050700.0,Raleigh Church of Christ,5.679,7.099,11425.019,7.1 mi,852,14.2,14 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1028,37183050700.0,The Rock Church,3.613,4.517,7269.002,4.5 mi,542,9.033,9 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1029,37183050700.0,Regeneration Temple,4.557,5.697,9167.816,5.7 mi,684,11.4,11 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1030,37183050700.0,Redeeming Love Missionary Baptist Church,2.495,3.119,5018.961,3.1 mi,374,6.233,6 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1031,37183050700.0,Historic Oak View Park,2.797,3.496,5626.522,3.5 mi,420,7.0,7 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1032,37183050700.0,Poe Center for Health Ed.,2.144,2.68,4313.54,2.7 mi,322,5.367,5 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1033,37183050700.0,New Hope Baptist Church,5.452,6.815,10967.417,6.8 mi,818,13.633,14 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1034,37183050700.0,Wake County Public Health,2.004,2.505,4030.657,2.5 mi,301,5.017,5 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1035,37183050700.0,Peach Road Community Center,2.869,3.586,5771.127,3.6 mi,430,7.167,7 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1036,37183050700.0,Wake County Northern Regional Center,14.888,18.61,29949.692,18.6 mi,2233,37.217,37 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1037,37183050700.0,Wendell Parks and Recreation,13.473,16.841,27102.864,16.8 mi,2021,33.683,34 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1038,37183050700.0,Beech Bluff County Park,13.434,16.792,27024.449,16.8 mi,2015,33.583,34 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1039,37183050700.0,Wakefield Missionary Baptist,17.631,22.039,35467.877,22.0 mi,2645,44.083,44 mins,1.25,30,ESTIMATED,,,35.77419,-78.621569,183
1040,37183054007.0,Fuquay-Varina Growers Market,22.814,28.517,45894.298,28.5 mi,3422,57.033,57 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1041,37183054007.0,Pine Acres Community Center,22.868,28.585,46003.525,28.6 mi,3430,57.167,57 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1042,37183054007.0,Sherrill’s University of Cosmetology,6.986,8.733,14054.405,8.7 mi,1048,17.467,17 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1043,37183054007.0,Raleigh Church of Christ,9.107,11.384,18320.449,11.4 mi,1366,22.767,23 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1044,37183054007.0,The Rock Church,5.587,6.984,11239.476,7.0 mi,838,13.967,14 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1045,37183054007.0,Regeneration Temple,4.123,5.154,8293.975,5.2 mi,618,10.3,10 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1046,37183054007.0,Redeeming Love Missionary Baptist Church,10.078,12.597,20272.869,12.6 mi,1512,25.2,25 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1047,37183054007.0,Historic Oak View Park,9.02,11.275,18144.608,11.3 mi,1353,22.55,23 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1048,37183054007.0,Poe Center for Health Ed.,8.183,10.229,16461.738,10.2 mi,1227,20.45,20 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1049,37183054007.0,New Hope Baptist Church,4.77,5.962,9594.997,6.0 mi,715,11.917,12 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1050,37183054007.0,Wake County Public Health,8.081,10.101,16255.455,10.1 mi,1212,20.2,20 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1051,37183054007.0,Peach Road Community Center,10.129,12.662,20376.736,12.7 mi,1519,25.317,25 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1052,37183054007.0,Wake County Northern Regional Center,9.138,11.423,18383.031,11.4 mi,1371,22.85,23 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1053,37183054007.0,Wendell Parks and Recreation,16.213,20.266,32614.497,20.3 mi,2432,40.533,41 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1054,37183054007.0,Beech Bluff County Park,21.066,26.333,42378.575,26.3 mi,3160,52.667,53 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1055,37183054007.0,Wakefield Missionary Baptist,18.348,22.935,36910.021,22.9 mi,2752,45.867,46 mins,1.25,30,ESTIMATED,,,35.888684,-78.639554,183
1056,37183050100.0,Fuquay-Varina Growers Market,16.121,20.151,32430.086,20.2 mi,2418,40.3,40 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1057,37183050100.0,Pine Acres Community Center,16.166,20.207,32520.733,20.2 mi,2425,40.417,40 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1058,37183050100.0,Sherrill’s University of Cosmetology,3.266,4.082,6569.46,4.1 mi,490,8.167,8 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1059,37183050100.0,Raleigh Church of Christ,4.689,5.861,9432.372,5.9 mi,703,11.717,12 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1060,37183050100.0,The Rock Church,3.988,4.985,8022.768,5.0 mi,598,9.967,10 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1061,37183050100.0,Regeneration Temple,4.633,5.791,9320.251,5.8 mi,695,11.583,12 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1062,37183050100.0,Redeeming Love Missionary Baptist Church,3.446,4.307,6931.432,4.3 mi,517,8.617,9 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1063,37183050100.0,Historic Oak View Park,3.822,4.778,7689.58,4.8 mi,573,9.55,10 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1064,37183050100.0,Poe Center for Health Ed.,3.111,3.889,6258.061,3.9 mi,467,7.783,8 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1065,37183050100.0,New Hope Baptist Church,5.748,7.185,11563.391,7.2 mi,862,14.367,14 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1066,37183050100.0,Wake County Public Health,2.96,3.7,5954.636,3.7 mi,444,7.4,7 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
1067,37183050100.0,Peach Road Community Center,2.636,3.295,5302.498,3.3 mi,395,6.583,7 mins,1.25,30,ESTIMATED,,,35.778629,-78.639313,183
